system_id,cohort_id,cohort_name,system_class,feature_sha256,wind_speed_min,wind_speed_p05,wind_speed_p25,wind_speed_median,wind_speed_mean,wind_speed_p75,wind_speed_p95,wind_speed_max,wind_speed_std,vorticity_min,vorticity_p05,vorticity_p25,vorticity_median,vorticity_mean,vorticity_p75,vorticity_p95,vorticity_max,vorticity_std,divergence_min,divergence_p05,divergence_p25,divergence_median,divergence_mean,divergence_p75,divergence_p95,divergence_max,divergence_std,strain_normal_min,strain_normal_p05,strain_normal_p25,strain_normal_median,strain_normal_mean,strain_normal_p75,strain_normal_p95,strain_normal_max,strain_normal_std,strain_shear_min,strain_shear_p05,strain_shear_p25,strain_shear_median,strain_shear_mean,strain_shear_p75,strain_shear_p95,strain_shear_max,strain_shear_std,okubo_weiss_min,okubo_weiss_p05,okubo_weiss_p25,okubo_weiss_median,okubo_weiss_mean,okubo_weiss_p75,okubo_weiss_p95,okubo_weiss_max,okubo_weiss_std
TC_2025_2025294N14290,A,Strong Tropical Cyclones,TC,84bda7bd2d3fa2ba6e0b19b1142aa3a84a41eeca244dd6d1e69f15830fa74793,0.024100294336676598,0.7856479287147522,2.9699952602386475,6.2989349365234375,6.035508155822754,8.582984924316406,11.288241386413574,25.516889572143555,3.5784969329833984,-0.00019730358326341957,-3.491501774988137e-05,-1.0351414857723285e-05,-2.982005980811664e-06,1.7475911135989008e-06,8.822572453937028e-06,5.000978853786364e-05,0.0011452194303274155,3.7399102438939735e-05,-0.0003308393934275955,-4.211938721709885e-05,-1.2313812476349995e-05,-3.4096822787432757e-07,-2.217667088189046e-06,9.327532097813673e-06,3.4479598980396986e-05,0.00017288918024860322,2.6243875254294835e-05,-0.0003306195139884949,-4.720280412584543e-05,-1.2794247595593333e-05,-1.403364763064019e-06,-1.3299841157277115e-06,9.64010541792959e-06,4.222061761538498e-05,0.00047975359484553337,3.2197731343330815e-05,-0.0003358597168698907,-5.12037513544783e-05,-1.3556445992435329e-05,-4.443635361894849e-07,-6.619599730584014e-07,1.2961804713995662e-05,4.91744649480097e-05,0.00035737897269427776,3.319484312669374e-05,-1.2814153933504713e-06,-6.563871113307584e-10,1.0350198996478266e-11,2.471177706908634e-10,7.39051764231391e-10,1.0678331552327336e-09,5.463831609375802e-09,2.21780510401004e-07,1.7007861785600653e-08
TC_2025_2025297N13247,B,Weak Tropical Cyclones / Depressions,TC,dbec3410b2c2dfb8a3c21312b83d4a6c0f405e4c76181b336ad73f319a2d335a,0.14773787558078766,2.9405524730682373,4.889331340789795,6.228724479675293,6.107147693634033,7.265164852142334,8.83735466003418,14.581083297729492,1.856227993965149,-0.00016843053163029253,-1.741246524034068e-05,-9.659945135354064e-06,-4.506242021307116e-06,-1.2803693607565947e-06,1.4561195484930067e-06,2.2284339138423093e-05,0.00032100913813337684,2.217566543549765e-05,-0.0001924308598972857,-2.7488080377224833e-05,-6.358607151923934e-06,1.5983462162694195e-06,-2.044380664756318e-08,8.700344551471062e-06,2.2483702196041122e-05,0.0001027512043947354,1.8868237020797096e-05,-0.00019106657418888062,-2.170662810385693e-05,-5.395549578679493e-06,2.3426555344485678e-06,3.644332309704623e-06,1.0375588317401707e-05,3.49329347955063e-05,0.00022137195628602058,2.168196988350246e-05,-0.00023134627554100007,-2.790644248307217e-05,-6.4561709223198704e-06,2.5599949822208146e-06,1.1443081575635006e-06,1.0453816685185302e-05,2.7219773983233608e-05,0.0001108270589611493,2.0167844922980294e-05,-9.77952794301018e-08,-1.705187935296948e-10,8.629431370865692e-12,1.2541612193217588e-10,3.9804090579131923e-10,3.9544956198511727e-10,2.7291602311407814e-09,4.9750038755291826e-08,3.4853977481930087e-09
TC_2025_2025300N11086,D,Monsoon Low Pressure Systems,MONSOON,f866e3de1b1bc9aaf3202278e8415c167ff68d82e82220d5f9c87d9f45896fa1,0.03888978064060211,0.6942282915115356,1.9716171026229858,4.346440315246582,4.9340715408325195,7.2802629470825195,11.060105323791504,19.868417739868164,3.393449306488037,-0.00014578325499314815,-2.7542755560716614e-05,-1.0045501767308451e-05,-3.424503120186273e-06,6.052381991139555e-07,6.710696197842481e-06,3.551816553226672e-05,0.00037407304625958204,2.7612411940936e-05,-0.00022657134104520082,-3.7130645068828017e-05,-1.0247850696032401e-05,7.637446515218471e-07,-4.45240686985926e-07,1.0844219104910735e-05,3.292750989203341e-05,0.0001223536382894963,2.2564641767530702e-05,-0.00015999385504983366,-3.4030112146865577e-05,-1.2333065569691826e-05,-2.9327561605896335e-06,-6.670518928331148e-07,9.487017450737767e-06,3.861967707052827e-05,0.00020488245354499668,2.428681000310462e-05,-0.00021023630688432604,-3.808352994383313e-05,-1.3253294127935078e-05,9.236104574483761e-07,4.183051061090737e-08,1.136317314376356e-05,3.947579170926474e-05,0.00022123569215182215,2.549686178099364e-05,-1.3971845191917964e-07,-5.927821011830758e-10,2.3196966916771977e-11,2.5282909099644257e-10,4.775742579177233e-10,8.16016310078993e-10,3.5473191051238473e-09,5.2140652684329325e-08,4.7741028907921645e-09
TC_2025_2025305N08140,B,Weak Tropical Cyclones / Depressions,TC,4803c6a79eca17cabe5ce051bce6a11ca573f37a59a77501a1f662143a56e48a,0.0060078757815063,0.789395809173584,2.4737305641174316,4.8331451416015625,4.89909553527832,7.219313144683838,9.19139575958252,14.963099479675293,2.765866279602051,-0.00010063631634693593,-2.2648537196801044e-05,-9.163355571217835e-06,-1.5445547205672483e-06,8.276492735603824e-07,7.413191724481294e-06,3.278217991464771e-05,0.0004950672737322748,2.19769590330543e-05,-0.0003340922121424228,-3.02470270980848e-05,-1.014605732052587e-05,-3.421550616167224e-07,-1.2897667147626635e-06,8.409230758843478e-06,2.5923394787241705e-05,8.826654811855406e-05,1.8947514035971835e-05,-0.00028561739600263536,-2.966116699099075e-05,-1.2247012818988878e-05,-1.8371949863649206e-06,-6.608288458664902e-07,9.690946171758696e-06,3.2539253879804164e-05,0.00013653126370627433,2.1969237423036247e-05,-0.00019202707335352898,-3.259743607486598e-05,-9.93355115497252e-06,2.0209645299473777e-06,6.847114377706021e-07,1.195595814351691e-05,3.0542727472493425e-05,0.00016358950233552605,2.058623249467928e-05,-1.8766168352613022e-07,-4.487237803552091e-10,2.5410507031864427e-11,2.2370910679470057e-10,4.236740402951966e-10,6.236778316015545e-10,2.4305868429053135e-09,3.482088928308258e-08,3.1236573327930728e-09
TC_2025_2025308N09144,B,Weak Tropical Cyclones / Depressions,TC,4a40fe4d52b27240273e446a83356fbeb11900a30d0a3b305cbef791f104d246,0.033817585557699203,1.0175979137420654,3.3514673709869385,5.798007488250732,5.926276206970215,8.313939094543457,11.419198036193848,15.730513572692871,3.158475637435913,-8.794327004579827e-05,-2.1226334865787067e-05,-8.342844012076966e-06,-1.1964690429522307e-06,1.5145899396884488e-06,7.4274043981858995e-06,3.172642391291447e-05,0.00032695033587515354,2.0705478164018132e-05,-0.00011568453919608146,-3.1688701710663736e-05,-1.0058570296678226e-05,1.0626790469814296e-07,-1.1161586144226021e-06,9.014697752718348e-06,2.455840331094805e-05,7.483851368306205e-05,1.696860090305563e-05,-8.550158963771537e-05,-3.125034709228203e-05,-1.2069464901287574e-05,-1.1753718354157172e-06,-1.3960042224425706e-06,8.860234629537445e-06,2.7998772566206753e-05,0.0001282096200156957,1.8757491488941014e-05,-9.116291766986251e-05,-3.346611265442334e-05,-1.2021374459436629e-05,-8.863162292982452e-07,-3.3074513794417726e-07,1.1877107681357302e-05,3.310658212285489e-05,0.00012678265920840204,2.0451076125027612e-05,-1.0523805116235962e-07,-3.697979700234555e-10,3.446200269596744e-11,2.3165284968040822e-10,3.41137423864879e-10,6.581994949073078e-10,2.2126904752894916e-09,1.3153448108482735e-08,2.4551543020834288e-09
TC_2025_2025330N05099,D,Monsoon Low Pressure Systems,MONSOON,e0acf5f5689ad5ce258281455984febc2634c6fee8bee501f990ecdb164b41e0,0.03280322998762131,1.0423096418380737,2.817394971847534,4.797705173492432,5.221892833709717,6.931185245513916,11.341178894042969,16.214874267578125,3.117208242416382,-0.0002577560371719301,-4.009112672065385e-05,-1.2927437637699768e-05,-2.226758397227968e-06,-2.2856052055431064e-06,7.410035777866142e-06,3.74838818970602e-05,0.00020275193674024194,2.7861691705766134e-05,-0.0003112945123575628,-3.805312007898465e-05,-1.1561526662262622e-05,-7.380039050985943e-07,-1.935588670676225e-06,9.409671292814892e-06,3.270842717029154e-05,0.00018678547348827124,2.458292874507606e-05,-0.00018176180310547352,-4.11403743783012e-05,-9.06490004126681e-06,1.5117611837922595e-06,2.070124082820257e-06,1.5016358702268917e-05,4.3450472730910406e-05,0.00014296951121650636,2.627274443511851e-05,-0.00024800404207780957,-4.766765050590038e-05,-1.1944855941692367e-05,5.923815251662745e-07,-1.7333884443360148e-06,1.1840691513498314e-05,3.7688500015065074e-05,0.00013921281788498163,2.7851292543346062e-05,-3.098461220929494e-08,-8.279368302055445e-10,6.625168295915085e-12,2.1978485698070926e-10,6.91743717862181e-10,8.746538493475953e-10,4.074422577104997e-09,3.986690444435226e-08,2.554742195570725e-09
TC_2025_2025331N07081,D,Monsoon Low Pressure Systems,MONSOON,034f7c4956d160d8aa16598c96b37776c5f8e0c3674dc196354e3cd5502b0283,0.03863731771707535,1.123838186264038,2.240255832672119,3.8454883098602295,4.2460551261901855,5.982951641082764,8.493412971496582,14.463301658630371,2.391115665435791,-0.00023735774448141456,-2.3661212253500707e-05,-8.810180588625371e-06,-2.225084017482004e-06,4.62061507278122e-07,6.970230060687754e-06,3.020967596967239e-05,0.0003377058601472527,2.2924656150280498e-05,-0.000224685572902672,-3.586823368095793e-05,-9.098586815525778e-06,4.796114012606267e-07,-4.6817578436275653e-07,9.491944183537271e-06,3.237945566070266e-05,0.00014962982095312327,2.2386835553334095e-05,-0.00019817902648355812,-3.481210660538636e-05,-8.773708941589575e-06,5.974025043542497e-07,6.169449306980823e-07,1.1091578016930725e-05,3.49138026649598e-05,0.00017406434926670045,2.2894326320965774e-05,-0.00015882484149187803,-3.3802338293753564e-05,-1.0084266250487417e-05,1.051841877597326e-06,5.870823542863945e-07,1.0637793820933439e-05,3.425426621106453e-05,0.00018333249317947775,2.2324111341731623e-05,-1.0608722078586652e-07,-4.027947420048861e-10,2.142830531071116e-11,1.6600484875617383e-10,4.974881617769711e-10,6.264761487351223e-10,3.1231195407599444e-09,3.221947508791345e-08,3.1477742634677952e-09
TC_2026_2026005S10097,B,Weak Tropical Cyclones / Depressions,TC,a27d6f1f76ef8f356c65633e1e5012dfe1b81d22a2119d367e9fd80d6232102c,0.0782134160399437,2.8518762588500977,5.340392589569092,7.941011428833008,7.529346942901611,9.516351699829102,11.614660263061523,15.799749374389648,2.7298381328582764,-0.00019838940352201462,-3.0862556741340086e-05,-4.687977707362734e-06,3.46346314472612e-06,-1.1131635346828261e-06,8.939835424826015e-06,1.7218573702848516e-05,7.750575605314225e-05,2.120769931934774e-05,-0.0001539255172247067,-2.854185731848702e-05,-8.366399015358184e-06,9.069397037819726e-07,-4.831006208405597e-07,9.286736712965649e-06,2.176738234993536e-05,0.00010653550998540595,1.643803989281878e-05,-8.23394293547608e-05,-2.374994983256329e-05,-8.95642278919695e-06,-5.450701223708165e-07,8.662839263706701e-07,8.85022382135503e-06,2.992693225678522e-05,0.00019357797282282263,1.7468590158387087e-05,-0.0001399125758325681,-2.5234654458472505e-05,-8.567902114009485e-06,8.550039751753502e-07,2.7723965558834607e-06,1.1842394997074734e-05,3.945064599975012e-05,0.00010872095299419016,2.0498122466960922e-05,-3.790216496213361e-08,-2.355197148418142e-10,8.97864161492068e-12,1.5329804092800714e-10,2.827557632478772e-10,5.274121694931466e-10,2.104872276476044e-09,3.071667364906716e-08,2.043077040880803e-09
TC_2026_2026051S15076,A,Strong Tropical Cyclones,TC,c74820f6817d73c6455ba1c5453889f5c3a02f62eac557f3898c8a361778b306,0.037117283791303635,1.2241803407669067,3.2577879428863525,5.500777244567871,5.566275596618652,7.346177101135254,10.555826187133789,23.318622589111328,2.9989593029022217,-0.0009322124533355236,-2.4587727239122614e-05,-5.414332918007858e-06,3.1483116345043527e-06,-6.37320454188739e-07,1.0122957974090241e-05,2.1666306565748528e-05,0.00015305026317946613,3.113724596914835e-05,-0.0003581119526643306,-2.244977622467559e-05,-6.634588316956069e-06,9.920573802446597e-07,-4.846147021453362e-07,7.626618753420189e-06,1.889218037831597e-05,6.678781210212037e-05,1.6762331142672338e-05,-0.0002772973966784775,-2.2554049792233855e-05,-7.468312560376944e-06,9.382849164296658e-09,1.8634783600646188e-06,8.175835318979807e-06,3.252089663874358e-05,0.0003184703818988055,2.5367759008076973e-05,-0.0002420418313704431,-2.8262269552215002e-05,-8.442223588644993e-06,1.7955421753867995e-06,1.955994548552553e-06,1.2639530723390635e-05,3.1146486435318366e-05,0.00033022943534888327,2.3935532226460055e-05,-8.648747780171107e-07,-3.1296565339289373e-10,-1.3835432799425007e-11,1.526543752516929e-10,2.537972054739157e-10,5.335854535992723e-10,2.3518968994551415e-09,7.978282212661725e-08,1.4179067697739356e-08
TC_2026_2026099N09152,A,Strong Tropical Cyclones,TC,70cf4a70bb003c80bd440e6c35641f9d3dff99a459a4c26934ff572f67d5a9de,0.17308983206748962,3.2413487434387207,6.335081100463867,8.716029167175293,8.812045097351074,10.807740211486816,15.19231128692627,26.836275100708008,3.691541910171509,-0.00016185907588806003,-2.004125235544052e-05,-7.049727628327673e-06,1.8703916566664702e-06,3.5215985008107964e-06,9.71283770923037e-06,2.776951987470966e-05,0.0008645652560517192,3.194266901118681e-05,-0.00030110793886706233,-2.8470216420828365e-05,-8.351467840839177e-06,7.65920958656352e-07,-1.0586538792267675e-06,8.530393643013667e-06,2.1640174963977188e-05,0.00015486121992580593,2.0550663975882344e-05,-0.0002066406887024641,-3.719580854522064e-05,-1.3707603102375288e-05,-3.0916532978153555e-06,-2.4543157906009583e-06,8.808410711935721e-06,3.14302888000384e-05,0.0003160666092298925,2.6215082471026108e-05,-0.0002678959281183779,-3.5570123145589605e-05,-1.195723052660469e-05,-1.3842036139521952e-07,-6.438738751057826e-07,1.1219358384551015e-05,3.1879539164947346e-05,0.00024493635282851756,2.7313042664900422e-05,-7.421310215249832e-07,-1.9792198435730768e-10,5.643814582345641e-11,2.5213536813950554e-10,4.069353187752256e-10,6.962834198098733e-10,3.669326398281214e-09,5.973348038423865e-08,1.5072243897407134e-08
TC_2026_2026152N08237,B,Weak Tropical Cyclones / Depressions,TC,765c7547e699b08041ad99851defd80d10570716c5864fccc45bae06a6ea7979,0.0603761300444603,2.0440430641174316,3.6831676959991455,5.296639442443848,5.489495754241943,7.506628036499023,8.812213897705078,11.988085746765137,2.232989549636841,-8.166522457031533e-05,-1.1568557056307327e-05,-5.275296643958427e-06,-1.3145373713996378e-06,5.065138566351379e-07,3.6508561152004404e-06,1.5425330275320448e-05,0.0002972713846247643,1.426540893589845e-05,-9.570567635819316e-05,-2.381820922892075e-05,-6.479235707956832e-06,1.2828147646359866e-06,8.63990265997927e-08,8.0302961578127e-06,1.970321682165377e-05,0.0001245714956894517,1.3768929420621134e-05,-9.658756607677788e-05,-1.4488635315501597e-05,-2.74504350272764e-06,4.34807861893205e-06,4.552077371045016e-06,1.1179212378920056e-05,2.4984155970741995e-05,0.00012113509728806093,1.3620047866425011e-05,-0.00011632320820353925,-2.2723101210431196e-05,-6.034820216882508e-06,9.39949018174957e-07,4.953942038810055e-07,7.9924893725547e-06,2.227447839686647e-05,0.00013782214955426753,1.5103338228072971e-05,-8.735040069041133e-08,-6.950016950835192e-11,2.6415271012214525e-11,1.2125034309917737e-10,2.3082490085979401e-10,3.33874650149113e-10,1.2253131842498988e-09,2.0797463307076214e-08,2.3284272288037755e-09
TC_2026_2026157N14255,B,Weak Tropical Cyclones / Depressions,TC,ede3327dc7614928efbf45ce47e0da8ebd011d83d5741a84544bd37d32e46505,0.03681614249944687,0.8907217383384705,2.712975025177002,4.9594573974609375,4.872280597686768,6.926874160766602,8.893231391906738,16.459505081176758,2.5563454627990723,-0.00019793387036770582,-2.617118661873974e-05,-1.2840711860917509e-05,-6.0637134993157815e-06,-2.278330697436104e-07,5.942451025475748e-06,4.528052159002982e-05,0.0005667661898769438,2.6861223886953667e-05,-0.0002928451867774129,-4.194918437860906e-05,-1.1483411981316749e-05,-1.863321017481212e-07,-1.626140829102951e-06,1.0714951713453047e-05,3.196737088728696e-05,0.00017221544112544507,2.4915590984164737e-05,-0.00024287575797643512,-4.352144242147915e-05,-1.1011637980118394e-05,1.9349573676663567e-07,-7.245967594826652e-07,1.2007598343188874e-05,3.756988007808104e-05,0.000259445485426113,2.6287403670721687e-05,-0.00028275532531552017,-4.1605668229749426e-05,-8.074522156675812e-06,2.703669451875612e-06,1.1641249102467555e-06,1.3233471690909937e-05,3.690206722239964e-05,0.00017062136612366885,2.503247196727898e-05,-2.888116625854309e-07,-6.768090532460747e-10,-1.8783570185365583e-11,1.8164482418203676e-10,5.97955240877468e-10,7.075786623289559e-10,3.976617257706039e-09,6.633353422103028e-08,4.238648987353599e-09
TC_2026_2026158N10271,B,Weak Tropical Cyclones / Depressions,TC,c43fed2af6bb41538c307191217889c7c6ce62c78d69e0f89c5d9306ca2f3e4d,0.007481631822884083,0.7229030132293701,2.225311756134033,4.657958507537842,4.645909786224365,6.824917316436768,9.069772720336914,11.99057674407959,2.6732635498046875,-0.00011124988668598235,-2.5381294108228758e-05,-1.105234150600154e-05,-3.8120413137221476e-06,-5.10909217155131e-07,5.479671017383225e-06,3.804443986155093e-05,0.00037333127693273127,2.1823301722179167e-05,-0.0002035157522186637,-3.020510121132247e-05,-1.0417019439046271e-05,-5.662844841936021e-07,-1.2714948525172076e-06,8.886298928700853e-06,2.642398794705514e-05,0.00011398029892006889,1.8660843124962412e-05,-0.00017113276408053935,-3.4091008274117485e-05,-9.694828804640565e-06,7.973100650815468e-07,-5.850128559359291e-08,1.0501625183678698e-05,3.060262315557338e-05,0.00013425016368273646,2.049449540209025e-05,-0.0001877232571132481,-3.44073778251186e-05,-1.079221965483157e-05,9.128556825999112e-07,-5.797634230475524e-07,1.0236268281005323e-05,2.9203032681834884e-05,0.00018702536181081086,2.0856023184023798e-05,-1.2319370057412016e-07,-6.122370943550948e-10,-2.16857413103122e-12,1.5335561986962176e-10,3.7882003089961813e-10,5.526114010834249e-10,2.2450661329997956e-09,3.5508428197772446e-08,2.2408492839076644e-09
TC_2026_2026166N24260,B,Weak Tropical Cyclones / Depressions,TC,42d8782f812992986a6fae10c5ae62f7695371c8b644ae729bf3e6c6ee553198,0.0241928081959486,0.8713672161102295,2.0126075744628906,3.2443089485168457,4.221467971801758,6.275412082672119,9.578986167907715,14.525599479675293,2.843374013900757,-0.00012086240894859657,-3.245454718125984e-05,-1.3295114513312e-05,-3.651239012469887e-06,2.9389322975248433e-08,7.882094905653503e-06,4.875572267337702e-05,0.00038303621113300323,2.752085856627673e-05,-0.00021232278959359974,-5.000764940632507e-05,-1.1946158338105306e-05,9.578840263202437e-07,-5.119184152135858e-07,1.3469226360030007e-05,4.1850384150166065e-05,0.00014951427874621004,2.8287033273954876e-05,-0.0001569119922351092,-4.409421671880409e-05,-1.4649902368546464e-05,-7.000416530900111e-07,-4.816402565666067e-07,1.2658650121011306e-05,4.691787762567401e-05,0.00023117610544431955,2.813715946103912e-05,-0.0002693474816624075,-4.260470814188011e-05,-1.1369278581696562e-05,2.084426569126663e-06,1.4787691497986089e-06,1.4865844605083112e-05,4.638207974494435e-05,0.0002004436100833118,2.831591700669378e-05,-1.2843719332522596e-07,-8.207907686852423e-10,1.2281372099853805e-11,2.767417961457852e-10,8.385110383812844e-10,1.041179920058255e-09,4.961803412584231e-09,6.175026356913804e-08,3.569722739626968e-09
TC_2026_2026180N11238,B,Weak Tropical Cyclones / Depressions,TC,b9ef85d03d8cb7d1ba11f12a1070bac202c08005985566fdaf5559dcc299ebdc,0.11721999198198318,2.1035542488098145,5.067136764526367,6.733626842498779,6.5306901931762695,8.144999504089355,10.20656967163086,15.447988510131836,2.412264347076416,-0.00015865910972934216,-1.7270811440539546e-05,-9.643192242947407e-06,-4.6633822421426885e-06,-4.066002077252051e-07,1.8242424175696215e-06,3.123224450973794e-05,0.0003055580600630492,2.1950143491267227e-05,-0.000136186063173227,-2.6622892619343475e-05,-8.411359885940328e-06,-8.455653954797526e-09,-1.0108482229043148e-06,7.67783149058232e-06,2.215577296738047e-05,0.00010986590496031567,1.687333315203432e-05,-0.00012778432574123144,-2.4414228391833603e-05,-4.176482434559148e-06,3.643057880253764e-06,4.455989710550057e-06,1.2896329280920327e-05,3.4665808925637975e-05,0.00019671460904646665,2.0362167560961097e-05,-0.0001636553497519344,-2.680812576727476e-05,-6.279803528741468e-06,3.0911874091543723e-06,1.974208771571284e-06,1.0513575034565292e-05,2.7074027457274497e-05,0.00016562407836318016,1.9019846149603836e-05,-8.541329776790008e-08,-1.8342415086802788e-10,1.323867317853944e-11,1.3682889543620291e-10,3.181516439187959e-10,4.4377265751016637e-10,2.190072123653408e-09,3.1003839495724606e-08,2.926594744323552e-09
TC_2026_2026182N09163,A,Strong Tropical Cyclones,TC,dc35fcd2d82f19502ea376daf2deb561234f3f21f79921d157c6987ecb6801ee,0.14216309785842896,1.8983386754989624,5.026975154876709,7.612613677978516,7.960114002227783,10.423616409301758,15.020365715026855,31.764949798583984,4.159220218658447,-0.00019103642262052745,-2.5687399102025665e-05,-1.139604501076974e-05,-2.617233576529543e-06,-5.787951522506773e-07,6.701951406284934e-06,2.259589746245183e-05,0.0010547442361712456,3.5314653359819204e-05,-0.0003548579989001155,-2.768124068097677e-05,-8.001532478374429e-06,9.932168723025825e-07,-7.891941891102761e-07,8.95645916898502e-06,2.291210512339603e-05,0.000173716209246777,2.1011541321058758e-05,-0.00033202857594005764,-3.216715413145721e-05,-1.2439309102774132e-05,-1.8838203459381475e-06,-1.3462075685310992e-06,8.353958037332632e-06,3.288516745669767e-05,0.0003474501136224717,2.853787736967206e-05,-0.00036151110543869436,-3.78947879653424e-05,-1.4836250556982122e-05,9.961213436326943e-07,2.788354720451025e-07,1.595569119672291e-05,3.5675086110131815e-05,0.00029005788383074105,2.9927985451649874e-05,-1.1030176665371982e-06,-2.60304278132395e-10,6.788714729255574e-11,3.478896060116199e-10,4.6452522384221595e-10,8.526404582376301e-10,3.6699183691979442e-09,1.1448298664618051e-07,2.1916880754702106e-08
TC_2026_2026194N12265,B,Weak Tropical Cyclones / Depressions,TC,4a57dbc5d54f7f67b360e6ac5927b57d1a3e4f81a1747b5e54dc8f2a1f3c16f4,0.036588847637176514,1.0410112142562866,3.5256457328796387,5.838222026824951,5.419419288635254,7.2843122482299805,8.810880661010742,13.528669357299805,2.4982573986053467,-0.00020211706578265876,-2.6397654437460005e-05,-9.961694559024181e-06,-3.934251708415104e-06,-2.239215035615416e-07,6.041290362190921e-06,3.651249426184222e-05,0.00017895226483233273,2.2166799681144767e-05,-0.00019530538702383637,-3.832352740573697e-05,-1.1797596926044207e-05,-1.0731918109740946e-06,-2.5897900286508957e-06,9.088770639209542e-06,2.8649250452872366e-05,0.00014907174045220017,2.2569049178855494e-05,-0.00017201223818119615,-3.4261716791661456e-05,-7.698498848185409e-06,2.443396624585148e-06,1.6458558320664451e-06,1.2835873349104077e-05,3.489204027573578e-05,0.000152725784573704,2.231526013929397e-05,-0.00018775140051729977,-3.297439616289921e-05,-8.83732718648389e-06,1.935303089339868e-06,1.9160106603521854e-06,1.2216928553243633e-05,3.813923103734851e-05,0.00020858310745097697,2.2290701963356696e-05,-3.453100916317453e-08,-5.611279219053245e-10,1.0119797361207716e-11,1.8073249841155103e-10,5.098089728150512e-10,6.762280180261371e-10,2.9792426303743014e-09,4.756969929076149e-08,2.160869261302878e-09
TC_2026_2026198N08260,B,Weak Tropical Cyclones / Depressions,TC,68648b10e8009578c2e011fa85e9922df7025f32f6e102ae21bbe9df054bf596,0.03219999372959137,0.9650460481643677,4.221473693847656,5.957380771636963,6.122715950012207,8.122961044311523,10.662742614746094,20.944957733154297,3.0555055141448975,-0.00016176809731405228,-2.1083265892229974e-05,-1.0677814316295553e-05,-5.372538453229936e-06,-2.2283195733052708e-07,2.3405316369462525e-06,3.582690260373056e-05,0.0005579125136137009,2.9597436878248118e-05,-0.00029293878469616175,-3.2828011171659455e-05,-9.88725423667347e-06,3.406579196507664e-08,-2.1350206225179136e-06,8.042296940402593e-06,2.4294677132274956e-05,0.0001538181386422366,2.195224260503892e-05,-0.0003344972792547196,-3.467879650997929e-05,-8.520002666045912e-06,1.0362941793573555e-06,1.321668833043077e-06,1.1939022442675196e-05,3.7170375435380265e-05,0.0002347199770156294,2.501558446965646e-05,-0.00012987804075237364,-3.5568122257245705e-05,-8.080661245912779e-06,4.288865511625772e-06,3.031695769095677e-06,1.3523354937206022e-05,3.702596222865395e-05,0.00025834175175987184,2.494298132660333e-05,-2.926355762156163e-07,-3.557413252863739e-10,2.3753513045399188e-11,2.0800941524790062e-10,3.828117267623554e-10,7.879408236988183e-10,3.4218643474304145e-09,7.597943607606794e-08,7.198690088472404e-09
